pelvic_avg_y_acc_sit2stand,-0.102663928
left_knee_sd_stand2sit,-0.101436915
trunk_lean_ang_acc_sit2stand,-0.097914487
left_shank_angle_min,-0.09592535
right_knee_sd_sit2stand,-0.095393258
pelvic_min_y_speed_sit2stand,-0.08124043
right_knee_sd,-0.080236439
alignment_ang_vel_stand2sit,-0.079293556
left_shank_angle_max_mean,-0.062426584
left_knee_min,-0.054843539
trunk_lean_min_mean_sit2stand,-0.054129053
right_knee_max_stand2sit,-0.052312981
shadowMean,-0.05179174
left_ankle_min_stand2sit,-0.048928267
pelvic_min_speed_stand2sit,-0.04293125
right_ankle_sd_sit2stand,-0.039223468
pelvic_min_acc_sit2stand,-0.037333866
pelvic_avg_y_acc_stand2sit,-0.036929043
modMins,-0.03444187
pelvic_avg_speed_stand2sit,-0.029371794
left_ankle_min_sd_sit2stand,-0.024835127
trunk_sd,-0.023095785
left_shank_angle_min_sit2stand,-0.021608947
neck_avg_y_acc_sit2stand,-0.021429754
mood,-0.020454368
left_shank_angle_min_stand2sit,-0.019290221
walkMET,-0.018849507
right_shank_angle_min_ang_acc,-0.017681568
left_ankle_max_sd_sit2stand,-0.016774102
trunk_lean_sd,-0.013926719
right_hip_sd_sit2stand,-0.013329161
left_shank_angle_max_ang_acc,-0.009819984
left_shank_angle_min_ang_vel_stand2sit,-0.008950005
pelvic_max_acc_stand2sit,-0.006352826
trunk_max_ang_vel,-0.002333673
time_sd_sit2stand,-0.001337849
time_diff,0
time_sd,0
speed_sit2stand,0
left_knee_sd,0
right_knee_min_mean,0
right_knee_ang_vel,0
left_hip_range_mean,0
left_hip_sd,0
left_hip_min,0
left_hip_ang_acc,0
right_hip_min_mean,0
left_ankle_sd,0
left_ankle_min_sd,0
left_ankle_min_ang_vel,0
right_ankle_max,0
right_ankle_max_mean,0
right_ankle_min_sd,0
right_ankle_ang_vel,0
right_ankle_min_ang_acc,0
trunk_lean_min_sd,0
trunk_lean_max_ang_acc,0
right_shank_angle_min_ang_vel,0
alignment_ang_acc,0
trunk_range_mean,0
trunk_min_sd,0
trunk_max_ang_acc,0
trunk_min_ang_vel,0
left_knee_range_mean_sit2stand,0
left_knee_min_mean_sit2stand,0
right_knee_range_mean_sit2stand,0
right_knee_max_sit2stand,0
right_knee_max_mean_sit2stand,0
right_knee_max_ang_vel_sit2stand,0
right_knee_min_ang_vel_sit2stand,0
right_knee_min_ang_acc_sit2stand,0
left_hip_sd_sit2stand,0
left_hip_min_mean_sit2stand,0
left_hip_max_sd_sit2stand,0
left_hip_min_sd_sit2stand,0
right_hip_range_mean_sit2stand,0
right_hip_min_mean_sit2stand,0
right_hip_max_sd_sit2stand,0
left_ankle_min_ang_acc_sit2stand,0
right_ankle_max_sit2stand,0
right_ankle_max_mean_sit2stand,0
right_ankle_min_mean_sit2stand,0
right_ankle_ang_acc_sit2stand,0
trunk_lean_max_sit2stand,0
trunk_lean_max_mean_sit2stand,0
trunk_lean_max_ang_vel_sit2stand,0
left_shank_angle_max_sit2stand,0
left_shank_angle_max_sd_sit2stand,0
left_shank_angle_min_sd_sit2stand,0
left_shank_angle_max_ang_acc_sit2stand,0
left_shank_angle_min_ang_vel_sit2stand,0
right_shank_angle_max_mean_sit2stand,0
right_shank_angle_min_sd_sit2stand,0
right_shank_angle_min_ang_acc_sit2stand,0
alignment_min_sit2stand,0
alignment_max_sd_sit2stand,0
alignment_min_sd_sit2stand,0
left_knee_max_ang_vel_stand2sit,0
left_hip_range_mean_stand2sit,0
left_hip_min_stand2sit,0
left_hip_min_mean_stand2sit,0
left_hip_ang_vel_stand2sit,0
right_hip_sd_stand2sit,0
right_hip_min_stand2sit,0
left_ankle_sd_stand2sit,0
left_ankle_max_sd_stand2sit,0
left_ankle_ang_vel_stand2sit,0
left_ankle_max_ang_vel_stand2sit,0
left_ankle_max_ang_acc_stand2sit,0
right_ankle_max_stand2sit,0
right_ankle_max_mean_stand2sit,0
right_ankle_max_ang_acc_stand2sit,0
right_ankle_min_ang_vel_stand2sit,0
trunk_lean_min_sd_stand2sit,0
right_shank_angle_ang_acc_stand2sit,0
right_shank_angle_min_ang_vel_stand2sit,0
right_shank_angle_min_ang_acc_stand2sit,0
alignment_min_sd_stand2sit,0
pelvic_max_y_acc,0
pelvic_avg_speed_sit2stand,0
pelvic_min_speed_sit2stand,0
pelvic_max_acc_sit2stand,0
neck_min_acc_sit2stand,0
neck_max_acc_sit2stand,0
rknee_angle_first_stand,0
Height,0
Sex,0
Ethnicity,0
Country,0
Education,0
Employment,0
Income,0
Smoker,0
Meditation,0
sports,0
OA_surgsched,0
stress,0
PAtracker,0
usualPA,0
trackerActivity,0
targetActiveTime,0
IPAQ_SF_1,0
IPAQ_SF_1_1_TEXT,0
IPAQ_SF_3,0
IPAQ_SF_3_1_TEXT,0
IPAQ_SF_5,0
IPAQ_SF_5_1_TEXT,0
IPAQ_SF_6_1,0
falling_3,0
BMI,0
GMH_raw,0
GMH_TScore,0
walkMins,0
modTime,0
walkTime,0
vigMET,0
IPAQ_days,0
avgPEM,0
avgAAM,0
totalSEE,0
numMed_1,0
EthBin,0
EduBin,0
EthCat,0
backpain,0
depression,0
trunk_min,0
right_knee_min_ang_vel,6.71075E-05
pelvic_max_acc,0.001149401
neck_avg_y_speed_stand2sit,0.001347229
right_ankle_min_ang_vel_sit2stand,0.002364892
right_shank_angle_min_mean_stand2sit,0.004059526
pelvic_max_y_acc_stand2sit,0.004391883
alignment_max_stand2sit,0.006995675
numMed_2,0.007232826
vigMins,0.007972933
right_knee_max_ang_acc_sit2stand,0.008147078
left_shank_angle_range_mean_sit2stand,0.009785221
speed_sd_stand2sit,0.011440366
left_hip_ang_vel_sit2stand,0.018480163
right_hip_min_sd_sit2stand,0.01923391
alignment_sd,0.020239027
left_knee_min_sd_sit2stand,0.020933109
left_shank_angle_min_ang_acc,0.02099395
left_knee_min_ang_vel_sit2stand,0.022588401
totalMET,0.025236943
left_hip_max_sd,0.026860594
right_shank_angle_sd,0.028643057
right_hip_ang_acc_stand2sit,0.031557614
left_knee_max_sd_sit2stand,0.032281932
modMET,0.035646363
right_knee_ang_vel_sit2stand,0.038437461
left_shank_angle_ang_vel_sit2stand,0.042535078
right_ankle_ang_vel_sit2stand,0.046433228
alignment_max_sd,0.050928152
left_ankle_min_sd_stand2sit,0.053874989
pelvic_avg_acc,0.054476901
neck_min_speed,0.055852913
right_ankle_max_ang_acc,0.05863206
time_sd_stand2sit,0.060015688
pelvic_min_acc,0.060299818
right_hip_max_sd_stand2sit,0.060839261
left_shank_angle_max_sd_stand2sit,0.061058831
left_shank_angle_max_sd,0.061069272
left_shank_angle_min_mean_sit2stand,0.071862976
left_hip_max_ang_vel_stand2sit,0.072918014
left_knee_ang_acc_sit2stand,0.073335835
right_knee_max_ang_vel_stand2sit,0.076887353
right_shank_angle_ang_vel_sit2stand,0.104758692
trunk_lean_max_ang_acc_sit2stand,0.118440876
height,0.124317798
right_shank_angle_ang_acc,0.124564061
left_knee_min_sd_stand2sit,0.135381651
left_ankle_max_mean,0.13862532
alignment_ang_vel,0.139958652
trunk_ang_acc,0.140411373
left_shank_angle_min_ang_acc_sit2stand,0.14282434
trunk_lean_max_ang_acc_stand2sit,0.14553406
left_knee_range_mean,0.153432959
right_ankle_min_sd_sit2stand,0.153703378
left_knee_ang_vel_stand2sit,0.163167994
trunk_lean_max,0.163635018
left_shank_angle_sd,0.16879589
trunk_lean_range_mean_sit2stand,0.171699118
left_hip_ang_acc_sit2stand,0.17193878
trunk_lean_min_mean,0.174843532
right_ankle_min_sit2stand,0.178277808
OA_surgery,0.181472552
left_ankle_max_ang_vel,0.184320614
right_shank_angle_max,0.186286967
right_knee_max_ang_vel,0.187008766
right_hip_min_ang_acc_stand2sit,0.187010182
right_shank_angle_sd_sit2stand,0.190006251
left_hip_min_sit2stand,0.194071031
right_shank_angle_max_ang_vel,0.195399949
